Date,Open,High,Low,Close,Adj Close,Volume,Gics
2017-03-07,137.029999,138.369995,136.990005,137.300003,137.300003,13527100,4
2017-03-08,137.149994,137.990005,137.050003,137.720001,137.720001,10184500,4
2017-03-09,137.720001,138.570007,137.399994,138.240005,138.240005,15535300,4
2017-03-10,138.910004,139.490005,138.220001,138.789993,138.789993,16314100,4
2017-03-13,138.710007,139.679993,138.669998,139.600006,139.600006,10955500,4
2017-03-14,139.460007,139.460007,138.520004,139.320007,139.320007,12944000,4
2017-03-15,139.289993,140.100006,138.490005,139.720001,139.720001,19344800,4
2017-03-16,140.199997,140.25,139.729996,139.990005,139.990005,13612900,4
2017-03-17,140.339996,140.339996,139.699997,139.839996,139.839996,20592800,4
2017-03-20,139.710007,140.190002,139.25,139.940002,139.940002,12099500,4
2017-03-21,141.149994,142.309998,138.399994,138.509995,138.509995,29894800,4
2017-03-22,137.929993,139.789993,137.600006,139.589996,139.589996,17055400,4
2017-03-23,139.479996,140.389999,139.089996,139.529999,139.529999,13022800,4
2017-03-24,140.080002,141.020004,139.759995,140.339996,140.339996,16664700,4
2017-03-27,139.050003,140.649994,138.770004,140.320007,140.320007,12800500,4
2017-03-28,140.360001,141.949997,140.009995,141.759995,141.759995,14679400,4
2017-03-29,141.990005,142.860001,141.429993,142.649994,142.649994,16527600,4
2017-03-30,142.399994,142.949997,141.850006,142.410004,142.410004,12404000,4
2017-03-31,142.309998,142.630005,141.889999,142.050003,142.050003,11478300,4
2017-04-03,141.929993,142.470001,140.820007,142.279999,142.279999,13564000,4
2017-04-04,141.860001,142.089996,141.270004,141.729996,141.729996,12948600,4
2017-04-05,142.259995,143.440002,141.289993,141.850006,141.850006,17158100,4
2017-04-06,142.110001,142.220001,140.910004,141.169998,141.169998,15103400,4
2017-04-07,141.199997,141.550003,140.240005,140.779999,140.779999,11818300,4
2017-04-10,141.0,141.429993,140.630005,141.039993,141.039993,9039400,4
2017-04-11,140.800003,141.029999,138.809998,139.919998,139.919998,16638100,4
2017-04-12,139.720001,140.399994,139.440002,139.580002,139.580002,11612500,4
2017-04-13,139.619995,140.580002,139.330002,139.389999,139.389999,10965600,4
2017-04-17,139.759995,141.550003,139.75,141.419998,141.419998,11519700,4
2017-04-18,141.270004,141.910004,140.610001,140.960007,140.960007,14807500,4
2017-04-19,141.350006,143.039993,141.270004,142.270004,142.270004,15563900,4
2017-04-20,142.949997,144.25,142.690002,143.800003,143.800003,15968200,4
2017-04-21,143.899994,144.169998,142.270004,143.679993,143.679993,12382000,4
2017-04-24,144.960007,145.669998,144.339996,145.470001,145.470001,14407200,4
2017-04-25,145.789993,147.149994,145.789993,146.490005,146.490005,17767500,4
2017-04-26,147.089996,147.589996,146.089996,146.559998,146.559998,12395000,4
2017-04-27,146.669998,147.75,146.139999,147.699997,147.699997,11275100,4
2017-04-28,149.5,151.529999,149.070007,150.25,150.25,30652200,4
2017-05-01,151.740005,152.570007,151.419998,152.460007,152.460007,25218300,4
2017-05-02,153.339996,153.440002,151.660004,152.779999,152.779999,21870400,4
2017-05-03,153.600006,153.600006,151.339996,151.800003,151.800003,29782500,4
2017-05-04,150.169998,151.520004,148.720001,150.850006,150.850006,36225500,4
2017-05-05,151.449997,151.630005,149.789993,150.240005,150.240005,17148500,4
2017-05-08,150.710007,151.080002,149.740005,151.059998,151.059998,15827500,4
2017-05-09,151.490005,152.589996,150.210007,150.479996,150.479996,17453900,4
2017-05-10,150.229996,150.520004,148.860001,150.289993,150.289993,12080700,4
2017-05-11,150.309998,150.649994,149.410004,150.039993,150.039993,11841900,4
2017-05-12,150.399994,150.460007,149.630005,150.330002,150.330002,9598200,4
2017-05-15,150.169998,151.479996,149.770004,150.190002,150.190002,15064700,4
2017-05-16,150.110001,150.210007,149.029999,149.779999,149.779999,14550800,4
2017-05-17,148.0,148.669998,144.419998,144.850006,144.850006,28300100,4
2017-05-18,144.720001,148.149994,144.509995,147.660004,147.660004,23031600,4
2017-05-19,148.449997,149.389999,147.960007,148.059998,148.059998,16187900,4
2017-05-22,148.080002,148.589996,147.690002,148.240005,148.240005,12586700,4
2017-05-23,148.520004,148.809998,147.25,148.070007,148.070007,12817800,4
2017-05-24,148.509995,150.229996,148.419998,150.039993,150.039993,17862400,4
2017-05-25,150.300003,152.589996,149.949997,151.960007,151.960007,19891400,4
2017-05-26,152.229996,152.25,151.149994,152.130005,152.130005,14996200,4
2017-05-30,151.970001,152.899994,151.639999,152.380005,152.380005,13226000,4
2017-05-31,152.699997,153.350006,151.089996,151.460007,151.460007,18023900,4
2017-06-01,151.75,152.289993,150.300003,151.529999,151.529999,14530600,4
2017-06-02,151.850006,153.630005,151.300003,153.610001,153.610001,16854400,4
2017-06-05,153.639999,154.710007,153.410004,153.630005,153.630005,12520400,4
