Date,Open,High,Low,Close,Adj Close,Volume,Gics
2016-07-18,117.32,119.610001,116.889999,119.370003,119.370003,20868400,4
2016-07-19,118.989998,120.849998,118.660004,120.610001,120.610001,21541300,4
2016-07-20,121.25,122.199997,120.559998,121.919998,121.919998,20046500,4
2016-07-21,121.919998,122.099998,120.25,120.610001,120.610001,17801700,4
2016-07-22,119.900002,121.010002,119.309998,121.0,121.0,18422400,4
2016-07-25,121.389999,121.849998,117.779999,121.629997,121.629997,18487400,4
2016-07-26,122.0,122.07,120.75,121.220001,121.220001,17612000,4
2016-07-27,122.419998,125.0,121.510002,123.339996,123.339996,52654200,4
2016-07-28,127.519997,128.330002,123.629997,125.0,125.0,78955800,4
2016-07-29,124.650002,125.839996,123.709999,123.940002,123.940002,35058800,4
2016-08-01,123.849998,124.580002,122.860001,124.309998,124.309998,25006900,4
2016-08-02,124.059998,124.800003,122.07,123.089996,123.089996,23968400,4
2016-08-03,123.089996,123.919998,122.309998,122.510002,122.510002,18525300,4
2016-08-04,122.940002,124.790001,122.510002,124.360001,124.360001,21066000,4
2016-08-05,124.980003,125.839996,124.620003,125.150002,125.150002,20184000,4
2016-08-08,125.25,125.449997,124.550003,125.260002,125.260002,15233900,4
2016-08-09,125.339996,126.089996,124.529999,125.059998,125.059998,19621000,4
2016-08-10,125.07,125.480003,124.540001,124.879997,124.879997,10670100,4
2016-08-11,125.199997,125.379997,124.75,124.900002,124.900002,11729500,4
2016-08-12,124.699997,125.0,124.18,124.879997,124.879997,12159000,4
2016-08-15,124.910004,124.919998,123.699997,123.900002,123.900002,19295100,4
2016-08-16,123.5,123.919998,122.779999,123.300003,123.300003,14222400,4
2016-08-17,123.660004,124.379997,122.849998,124.370003,124.370003,13794200,4
2016-08-18,124.010002,124.260002,123.639999,123.910004,123.910004,12400800,4
2016-08-19,123.599998,124.160004,123.279999,123.559998,123.559998,11688300,4
2016-08-22,123.330002,124.830002,123.110001,124.150002,124.150002,14386400,4
2016-08-23,124.510002,125.089996,124.25,124.370003,124.370003,13309500,4
2016-08-24,124.470001,124.690002,123.089996,123.480003,123.480003,12243700,4
2016-08-25,123.120003,124.370003,123.099998,123.889999,123.889999,10730800,4
2016-08-26,124.050003,125.190002,123.910004,124.959999,124.959999,17504800,4
2016-08-29,124.349998,126.730003,124.349998,126.540001,126.540001,15925900,4
2016-08-30,126.599998,126.599998,125.150002,125.839996,125.839996,17804300,4
2016-08-31,125.599998,126.220001,125.099998,126.120003,126.120003,14200600,4
2016-09-01,126.379997,126.629997,125.599998,126.169998,126.169998,13536100,4
2016-09-02,126.849998,126.860001,126.0,126.510002,126.510002,12118800,4
2016-09-06,126.669998,129.940002,126.470001,129.729996,129.729996,26278400,4
2016-09-07,130.039993,131.979996,129.949997,131.050003,131.050003,27990800,4
2016-09-08,130.919998,131.080002,129.809998,130.270004,130.270004,15676600,4
2016-09-09,129.710007,129.949997,127.099998,127.099998,127.099998,27100700,4
2016-09-12,125.959999,128.759995,125.75,128.690002,128.690002,21252800,4
2016-09-13,128.029999,128.350006,126.660004,127.209999,127.209999,18016200,4
2016-09-14,126.889999,128.800003,126.889999,127.769997,127.769997,15691100,4
2016-09-15,127.980003,129.100006,127.669998,128.350006,128.350006,15077200,4
2016-09-16,128.199997,129.179993,128.199997,129.070007,129.070007,24119200,4
2016-09-19,129.910004,129.940002,128.259995,128.649994,128.649994,14958800,4
2016-09-20,128.649994,129.169998,128.029999,128.639999,128.639999,11083800,4
2016-09-21,129.130005,130.009995,128.389999,129.940002,129.940002,14068300,4
2016-09-22,130.5,130.729996,129.559998,130.080002,130.080002,15538300,4
2016-09-23,127.559998,128.600006,127.300003,127.959999,127.959999,28326300,4
2016-09-26,127.370003,128.160004,126.800003,127.309998,127.309998,15064900,4
2016-09-27,127.610001,129.009995,127.43,128.690002,128.690002,15637100,4
2016-09-28,129.210007,129.470001,128.399994,129.229996,129.229996,12047600,4
2016-09-29,129.179993,129.289993,127.550003,128.089996,128.089996,14532200,4
2016-09-30,128.029999,128.589996,127.449997,128.270004,128.270004,18402900,4
2016-10-03,128.380005,129.089996,127.800003,128.770004,128.770004,13156900,4
2016-10-04,129.169998,129.279999,127.550003,128.190002,128.190002,14307500,4
2016-10-05,128.25,128.800003,127.830002,128.470001,128.470001,12386800,4
2016-10-06,128.429993,129.059998,128.080002,128.740005,128.740005,11682700,4
2016-10-07,129.039993,129.25,128.330002,128.990005,128.990005,12804400,4
2016-10-10,129.679993,130.699997,129.199997,130.240005,130.240005,15138700,4
