Date,Open,High,Low,Close,Adj Close,Volume,Gics
2018-03-06,181.779999,182.380005,179.110001,179.779999,179.779999,15086800,4
2018-03-07,178.740005,183.820007,178.070007,183.710007,183.710007,19097300,4
2018-03-08,183.559998,184.399994,181.449997,182.339996,182.339996,17225900,4
2018-03-09,183.910004,185.509995,183.210007,185.229996,185.229996,18526300,4
2018-03-12,185.229996,186.100006,184.220001,184.759995,184.759995,15301200,4
2018-03-13,185.610001,185.990005,181.110001,181.880005,181.880005,18067500,4
2018-03-14,182.600006,184.25,181.850006,184.190002,184.190002,16821700,4
2018-03-15,183.240005,184.0,182.190002,183.860001,183.860001,15614300,4
2018-03-16,184.490005,185.330002,183.410004,185.089996,185.089996,24403400,4
2018-03-19,177.009995,177.169998,170.059998,172.559998,172.559998,88140100,4
2018-03-20,167.470001,170.199997,161.949997,168.149994,168.149994,129851800,4
2018-03-21,164.800003,173.399994,163.300003,169.389999,169.389999,106598800,4
2018-03-22,166.130005,170.270004,163.720001,164.889999,164.889999,73743000,4
2018-03-23,165.440002,166.600006,159.020004,159.389999,159.389999,53609700,4
2018-03-26,160.820007,161.100006,149.020004,160.059998,160.059998,126116600,4
2018-03-27,156.309998,162.850006,150.75,152.220001,152.220001,79117000,4
2018-03-28,151.649994,155.880005,150.800003,153.029999,153.029999,60029200,4
2018-03-29,155.149994,161.419998,154.139999,159.789993,159.789993,59434300,4
2018-04-02,157.809998,159.199997,154.110001,155.389999,155.389999,36796000,4
2018-04-03,156.550003,157.389999,150.809998,156.110001,156.110001,42543900,4
2018-04-04,152.029999,155.559998,150.509995,155.100006,155.100006,49885600,4
2018-04-05,161.559998,161.570007,156.649994,159.339996,159.339996,41449600,4
2018-04-06,157.729996,161.419998,156.809998,157.199997,157.199997,41644800,4
2018-04-09,157.820007,160.529999,156.039993,157.929993,157.929993,34915200,4
2018-04-10,157.929993,165.979996,157.009995,165.039993,165.039993,57889300,4
2018-04-11,165.360001,168.649994,163.25,166.320007,166.320007,56144600,4
2018-04-12,166.979996,167.449997,163.100006,163.869995,163.869995,38263000,4
2018-04-13,164.580002,165.699997,163.770004,164.520004,164.520004,19990600,4
2018-04-16,165.720001,165.779999,163.389999,164.830002,164.830002,18119400,4
2018-04-17,165.830002,169.0,165.660004,168.660004,168.660004,22743000,4
2018-04-18,166.880005,168.119995,165.770004,166.360001,166.360001,20969600,4
2018-04-19,166.199997,168.330002,165.199997,168.100006,168.100006,22235000,4
2018-04-20,167.789993,168.429993,165.809998,166.279999,166.279999,19119400,4
2018-04-23,167.270004,168.449997,165.089996,165.839996,165.839996,23088100,4
2018-04-24,165.429993,166.100006,158.190002,159.690002,159.690002,35079900,4
2018-04-25,160.139999,161.059998,156.190002,159.690002,159.690002,41083600,4
2018-04-26,173.220001,176.270004,170.800003,174.160004,174.160004,77556900,4
2018-04-27,176.809998,177.100006,172.600006,173.589996,173.589996,29804700,4
2018-04-30,173.789993,175.720001,171.710007,172.0,172.0,20750500,4
2018-05-01,172.0,174.020004,170.229996,173.860001,173.860001,26025900,4
2018-05-02,174.25,178.080002,174.199997,176.070007,176.070007,30424500,4
2018-05-03,175.130005,176.119995,172.119995,174.020004,174.020004,24026100,4
2018-05-04,173.080002,176.979996,173.059998,176.610001,176.610001,17677800,4
2018-05-07,177.350006,179.5,177.169998,177.970001,177.970001,18697200,4
2018-05-08,178.25,179.039993,177.110001,178.919998,178.919998,15577200,4
2018-05-09,179.669998,183.009995,178.779999,182.660004,182.660004,23282800,4
2018-05-10,183.149994,186.130005,182.5,185.529999,185.529999,21071400,4
2018-05-11,184.850006,188.320007,184.179993,186.990005,186.990005,21207800,4
2018-05-14,187.710007,187.860001,186.199997,186.639999,186.639999,15646700,4
2018-05-15,184.880005,185.289993,183.199997,184.320007,184.320007,15429400,4
2018-05-16,183.699997,184.320007,182.660004,183.199997,183.199997,16975500,4
2018-05-17,182.679993,184.059998,182.220001,183.759995,183.759995,14840700,4
2018-05-18,183.490005,184.190002,182.610001,182.679993,182.679993,13130500,4
2018-05-21,183.770004,185.300003,183.130005,184.490005,184.490005,13532900,4
2018-05-22,184.929993,185.419998,183.429993,183.800003,183.800003,12731400,4
2018-05-23,182.5,186.910004,182.179993,186.899994,186.899994,16628100,4
2018-05-24,185.880005,186.800003,185.029999,185.929993,185.929993,12354700,4
2018-05-25,186.020004,186.330002,184.449997,184.919998,184.919998,10965100,4
2018-05-29,184.339996,186.809998,183.710007,185.740005,185.740005,16398900,4
2018-05-30,186.539993,188.0,185.25,187.669998,187.669998,13736900,4
