Date,Open,High,Low,Close,Adj Close,Volume,Gics
2019-04-04,176.020004,178.0,175.529999,176.020004,176.020004,17847700,4
2019-04-05,176.880005,177.0,175.100006,175.720001,175.720001,9594100,4
2019-04-08,175.210007,175.5,174.229996,174.929993,174.929993,7297400,4
2019-04-09,175.619995,179.190002,175.550003,177.580002,177.580002,19751000,4
2019-04-10,178.179993,178.789993,176.539993,177.820007,177.820007,11701500,4
2019-04-11,178.240005,178.399994,177.0,177.509995,177.509995,8071000,4
2019-04-12,178.0,179.630005,177.949997,179.100006,179.100006,12329800,4
2019-04-15,178.5,180.5,176.869995,179.649994,179.649994,10834800,4
2019-04-16,179.0,180.169998,178.300003,178.869995,178.869995,11215200,4
2019-04-17,179.600006,180.740005,178.360001,178.779999,178.779999,9973700,4
2019-04-18,178.800003,178.880005,177.339996,178.279999,178.279999,11655600,4
2019-04-22,178.25,181.669998,178.25,181.440002,181.440002,13389900,4
2019-04-23,182.740005,184.220001,181.479996,183.779999,183.779999,19954800,4
2019-04-24,184.490005,185.139999,181.649994,182.580002,182.580002,37289900,4
2019-04-25,196.979996,198.479996,192.119995,193.259995,193.259995,54148800,4
2019-04-26,192.5,192.899994,189.089996,191.490005,191.490005,22075000,4
2019-04-29,190.949997,195.410004,190.649994,194.779999,194.779999,19641300,4
2019-04-30,194.190002,197.389999,192.279999,193.399994,193.399994,23494700,4
2019-05-01,194.779999,196.179993,193.009995,193.029999,193.029999,15996600,4
2019-05-02,193.0,194.0,189.75,192.529999,192.529999,13209500,4
2019-05-03,194.380005,196.160004,193.710007,195.470001,195.470001,14575400,4
2019-05-06,191.240005,194.279999,190.550003,193.880005,193.880005,13994900,4
2019-05-07,192.539993,192.899994,187.850006,189.770004,189.770004,16253000,4
2019-05-08,189.389999,190.720001,188.550003,189.539993,189.539993,12505700,4
2019-05-09,187.199997,189.770004,186.259995,188.649994,188.649994,12967000,4
2019-05-10,188.25,190.0,184.589996,188.339996,188.339996,12578500,4
2019-05-13,183.5,185.429993,180.839996,181.539993,181.539993,16833300,4
2019-05-14,182.520004,183.490005,178.100006,180.729996,180.729996,17628100,4
2019-05-15,180.419998,187.279999,180.020004,186.270004,186.270004,16746900,4
2019-05-16,185.050003,188.580002,185.050003,186.990005,186.990005,12953100,4
2019-05-17,184.839996,187.580002,184.279999,185.300003,185.300003,10485400,4
2019-05-20,181.880005,184.229996,181.369995,182.720001,182.720001,10352000,4
2019-05-21,184.570007,185.699997,183.889999,184.820007,184.820007,7502800,4
2019-05-22,184.729996,186.740005,183.610001,185.320007,185.320007,9213800,4
2019-05-23,182.419998,183.899994,179.669998,180.869995,180.869995,12768800,4
2019-05-24,182.330002,183.630005,180.830002,181.059998,181.059998,8807700,4
2019-05-28,181.539993,184.710007,181.449997,184.309998,184.309998,14843300,4
2019-05-29,183.5,184.559998,181.350006,182.190002,182.190002,12797700,4
2019-05-30,183.080002,183.479996,180.889999,183.009995,183.009995,8581500,4
2019-05-31,180.279999,180.539993,177.160004,177.470001,177.470001,15226500,4
2019-06-03,175.0,175.050003,161.009995,164.149994,164.149994,56059600,4
2019-06-04,163.710007,168.279999,160.839996,167.5,167.5,46044300,4
2019-06-05,167.479996,168.720001,164.630005,168.169998,168.169998,19758300,4
2019-06-06,168.300003,169.699997,167.229996,168.330002,168.330002,12446400,4
2019-06-07,170.169998,173.869995,168.839996,173.350006,173.350006,16917300,4
2019-06-10,174.75,177.860001,173.800003,174.820007,174.820007,14767900,4
2019-06-11,178.479996,179.979996,176.789993,178.100006,178.100006,15266600,4
2019-06-12,178.380005,179.270004,172.880005,175.039993,175.039993,17681500,4
2019-06-13,175.529999,178.029999,174.610001,177.470001,177.470001,12253600,4
2019-06-14,180.509995,181.839996,180.0,181.330002,181.330002,16773700,4
2019-06-17,185.009995,189.5,184.410004,189.009995,189.009995,29459900,4
2019-06-18,194.0,194.529999,187.279999,188.470001,188.470001,37571400,4
2019-06-19,187.0,188.100006,184.550003,187.479996,187.479996,21417100,4
2019-06-20,190.949997,191.160004,187.639999,189.529999,189.529999,14635700,4
2019-06-21,188.75,192.0,188.75,191.139999,191.139999,22751200,4
2019-06-24,192.419998,193.979996,191.570007,192.600006,192.600006,15509000,4
2019-06-25,192.880005,193.139999,188.130005,188.839996,188.839996,16750300,4
2019-06-26,189.539993,190.759995,187.309998,187.660004,187.660004,12808600,4
2019-06-27,189.880005,198.880005,188.270004,189.5,189.5,11159000,4
2019-06-28,190.550003,193.199997,189.940002,193.0,193.0,16378900,4
2019-07-01,195.210007,195.279999,191.929993,193.0,193.0,14204700,4
2019-07-02,193.0,195.0,192.710007,195.0,195.0,9050000,4
2019-07-03,194.160004,197.399994,194.160004,197.199997,197.199997,10246100,4
