Date,Open,High,Low,Close,Adj Close,Volume,Gics
2015-12-24,104.739998,105.32,104.5,105.019997,105.019997,6501800,4
2015-12-28,105.019997,105.980003,104.529999,105.93,105.93,13069700,4
2015-12-29,106.419998,107.739998,106.25,107.260002,107.260002,17179900,4
2015-12-30,107.0,107.25,106.059998,106.220001,106.220001,13115000,4
2015-12-31,106.0,106.169998,104.620003,104.660004,104.660004,18391100,4
2016-01-04,101.949997,102.239998,99.75,102.220001,102.220001,37912400,4
2016-01-05,102.889999,103.709999,101.669998,102.730003,102.730003,23258200,4
2016-01-06,101.129997,103.769997,100.900002,102.970001,102.970001,25096200,4
2016-01-07,100.5,101.43,97.300003,97.919998,97.919998,45172900,4
2016-01-08,99.879997,100.5,97.029999,97.330002,97.330002,35402300,4
2016-01-11,97.910004,98.599998,95.389999,97.510002,97.510002,29932400,4
2016-01-12,99.0,99.959999,97.550003,99.370003,99.370003,28395400,4
2016-01-13,100.580002,100.580002,95.209999,95.440002,95.440002,33410600,4
2016-01-14,95.849998,98.870003,92.449997,98.370003,98.370003,48658600,4
2016-01-15,93.980003,96.379997,93.540001,94.970001,94.970001,46132800,4
2016-01-19,96.529999,97.419998,93.919998,95.260002,95.260002,30998300,4
2016-01-20,92.830002,95.0,89.370003,94.349998,94.349998,59051400,4
2016-01-21,94.910004,95.989998,92.620003,94.160004,94.160004,30518900,4
2016-01-22,96.410004,98.07,95.489998,97.940002,97.940002,30495400,4
2016-01-25,98.720001,99.480003,96.93,97.010002,97.010002,32482000,4
2016-01-26,97.760002,97.879997,95.660004,97.339996,97.339996,26877100,4
2016-01-27,97.790001,97.849998,94.230003,94.449997,94.449997,58699400,4
2016-01-28,107.199997,110.339996,104.809998,109.110001,109.110001,107475300,4
2016-01-29,108.989998,112.839996,108.839996,112.209999,112.209999,62739500,4
2016-02-01,112.269997,115.720001,112.010002,115.089996,115.089996,46132700,4
2016-02-02,114.800003,117.589996,113.199997,114.610001,114.610001,59778600,4
2016-02-03,115.269997,115.339996,109.75,112.690002,112.690002,56919300,4
2016-02-04,111.800003,111.940002,109.25,110.489998,110.489998,38890200,4
2016-02-05,109.510002,109.580002,103.18,104.07,104.07,76894700,4
2016-02-08,100.410004,102.68,97.459999,99.75,99.75,71229700,4
2016-02-09,97.139999,102.400002,96.82,99.540001,99.540001,62709000,4
2016-02-10,101.550003,103.25,100.239998,101.0,101.0,45179400,4
2016-02-11,99.599998,105.110001,98.879997,101.910004,101.910004,43670600,4
2016-02-12,103.739998,104.239998,101.089996,102.010002,102.010002,36176800,4
2016-02-16,103.800003,103.93,100.239998,101.610001,101.610001,45687200,4
2016-02-17,102.019997,105.720001,100.400002,105.199997,105.199997,44073400,4
2016-02-18,105.800003,106.0,103.029999,103.470001,103.470001,29593500,4
2016-02-19,102.550003,105.019997,102.059998,104.57,104.57,32404500,4
2016-02-22,105.489998,108.25,105.339996,107.160004,107.160004,35709700,4
2016-02-23,106.849998,107.470001,105.120003,105.459999,105.459999,25319300,4
2016-02-24,104.209999,106.949997,102.739998,106.879997,106.879997,34412400,4
2016-02-25,107.110001,108.07,105.610001,108.07,108.07,29906300,4
2016-02-26,108.699997,109.449997,107.160004,107.919998,107.919998,26686200,4
2016-02-29,107.599998,108.910004,106.75,106.919998,106.919998,32779000,4
2016-03-01,107.830002,109.82,107.599998,109.82,109.82,26817300,4
2016-03-02,109.68,110.550003,108.769997,109.949997,109.949997,25670200,4
2016-03-03,110.25,110.300003,108.540001,109.580002,109.580002,21353100,4
2016-03-04,110.050003,110.050003,107.93,108.389999,108.389999,24938900,4
2016-03-07,108.07,108.07,104.720001,105.730003,105.730003,31436400,4
2016-03-08,104.779999,107.370003,104.400002,105.93,105.93,25617000,4
2016-03-09,106.699997,107.510002,105.489998,107.510002,107.510002,20493300,4
2016-03-10,107.910004,108.660004,105.769997,107.32,107.32,24854300,4
2016-03-11,108.480003,109.419998,107.919998,109.410004,109.410004,20697600,4
2016-03-14,109.279999,110.330002,108.769997,109.889999,109.889999,17249400,4
2016-03-15,109.110001,110.830002,108.839996,110.669998,110.669998,17618500,4
2016-03-16,110.489998,112.5,110.099998,112.18,112.18,24744800,4
2016-03-17,112.150002,112.690002,110.730003,111.019997,111.019997,24241200,4
2016-03-18,111.559998,112.419998,110.269997,111.449997,111.449997,36256900,4
2016-03-21,111.660004,112.370003,111.029999,111.849998,111.849998,18448000,4
2016-03-22,111.360001,112.879997,111.169998,112.25,112.25,19001100,4
