Date,Open,High,Low,Close,Adj Close,Volume,Gics
2007-07-13,272.931976,275.303101,272.60321,275.049042,275.049042,10513300,4
2007-07-16,274.122528,278.24707,273.629364,275.462494,275.462494,13248300,4
2007-07-17,276.483673,277.823639,275.15863,276.463745,276.463745,8689500,4
2007-07-18,275.910828,276.214691,270.889648,273.72403,273.72403,12205500,4
2007-07-19,275.696625,275.726501,270.107574,273.270721,273.270721,22337700,4
2007-07-20,254.994217,260.613159,253.798706,259.088867,259.088867,35677700,4
2007-07-23,258.53595,259.029083,255.118759,255.29808,255.29808,12761000,4
2007-07-24,253.699066,258.376556,252.60817,256.040283,256.040283,11185900,4
2007-07-25,257.524719,257.544647,251.83606,253.928207,253.928207,11131400,4
2007-07-26,253.42012,255.337936,248.50853,253.051498,253.051498,13818300,4
2007-07-27,253.315506,257.345398,251.806168,254.989243,254.989243,11059400,4
2007-07-30,255.502319,258.700317,254.296829,257.09137,257.09137,7956200,4
2007-07-31,259.143677,259.24826,254.04776,254.04776,254.04776,8572900,4
2007-08-01,254.296829,257.290619,253.121246,255.512283,255.512283,8889500,4
2007-08-02,255.900818,256.533447,253.549637,254.550888,254.550888,6333400,4
2007-08-03,254.072678,255.641785,250.560837,250.560837,250.560837,6376100,4
2007-08-06,250.560837,254.122482,250.311768,254.04776,254.04776,7330300,4
2007-08-07,253.923233,258.96933,253.569565,257.046539,257.046539,8560500,4
2007-08-08,258.700317,261.908295,257.579529,261.908295,261.908295,8168000,4
2007-08-09,259.427612,262.426361,256.354126,256.403931,256.403931,9729200,4
2007-08-10,254.137436,258.391479,251.870926,256.912018,256.912018,11794300,4
2007-08-13,258.799957,258.904572,255.557114,256.787506,256.787506,6382300,4
2007-08-14,256.897095,257.733948,253.051498,253.350388,253.350388,7294500,4
2007-08-15,253.549637,254.889618,247.427582,247.846008,247.846008,10859500,4
2007-08-16,245.091339,247.288101,239.332916,244.84227,244.84227,17355900,4
2007-08-17,247.791214,249.564575,244.907028,249.086365,249.086365,10999800,4
2007-08-20,250.29184,250.34166,247.073914,248.030319,248.030319,5414700,4
2007-08-21,248.538422,253.131195,247.955597,252.3591,252.3591,7248200,4
2007-08-22,254.027847,257.161102,253.674164,255.417633,255.417633,6529700,4
2007-08-23,257.03656,257.101318,252.553375,255.138672,255.138672,6176400,4
2007-08-24,255.3479,256.812408,253.300568,256.538422,256.538422,4963800,4
2007-08-27,256.254486,257.75885,254.745148,255.671677,255.671677,4667500,4
2007-08-28,254.809906,256.528473,251.950623,252.254486,252.254486,6572200,4
2007-08-29,252.971802,255.691605,252.667938,255.482391,255.482391,5117600,4
2007-08-30,255.223358,256.737671,254.336685,254.745148,254.745148,5323200,4
2007-08-31,255.59198,257.285645,254.780029,256.662964,256.662964,5977400,4
2007-09-04,256.548401,263.01416,256.349152,261.594482,261.594482,7415000,4
2007-09-05,260.722748,263.751404,260.149902,262.91452,262.91452,6650600,4
2007-09-06,263.69162,263.925751,258.152374,260.782532,260.782532,7278900,4
2007-09-07,257.963104,259.64679,257.435059,258.705322,258.705322,7354600,4
2007-09-10,259.666718,260.060242,254.48613,256.279388,256.279388,6475700,4
2007-09-11,257.529724,259.851013,256.902069,259.69162,259.69162,5427400,4
2007-09-12,259.293091,263.004181,258.530975,260.349152,260.349152,5994300,4
2007-09-13,261.051514,262.620636,260.633087,261.410156,261.410156,3796200,4
2007-09-14,260.623108,264.144928,260.134949,263.387756,263.387756,5550400,4
2007-09-17,262.281891,263.651764,261.056488,261.669189,261.669189,4411300,4
2007-09-18,262.276917,267.621887,261.156128,266.63559,266.63559,8462900,4
2007-09-19,268.628113,273.699097,268.423889,272.403961,272.403961,11095100,4
2007-09-20,272.478668,277.360382,271.995483,275.382813,275.382813,11091300,4
2007-09-21,277.131256,279.347931,275.382813,279.004211,279.004211,16083400,4
2007-09-24,279.452545,284.663025,278.954407,282.949432,282.949432,10633600,4
2007-09-25,280.94693,283.716553,280.379059,283.437592,283.437592,5481600,4
2007-09-26,284.134979,284.827393,280.852295,283.019165,283.019165,6717100,4
2007-09-27,284.797516,284.80249,281.833618,282.690399,282.690399,4128000,4
2007-09-28,282.441345,283.711578,281.006714,282.575836,282.575836,5298700,4
2007-10-01,283.920807,291.083954,283.741455,290.187317,290.187317,9457800,4
2007-10-02,290.600769,297.29068,288.922058,291.103882,291.103882,14187900,4
2007-10-03,292.030396,293.395294,289.096405,290.919556,290.919556,7788000,4
2007-10-04,291.452576,291.452576,287.452545,288.433868,288.433868,5995700,4
2007-10-05,292.458801,296.887207,292.408966,295.915833,295.915833,10175300,4
