Date,Open,High,Low,Close,Adj Close,Volume,Gics
2015-09-10,110.269997,113.279999,109.900002,112.57,104.745216,62892800,3
2015-09-11,111.790001,114.209999,111.760002,114.209999,106.271194,49915500,3
2015-09-14,116.580002,116.889999,114.860001,115.309998,107.294724,58363400,3
2015-09-15,115.93,116.529999,114.419998,116.279999,108.197311,43341200,3
2015-09-16,116.25,116.540001,115.440002,116.410004,108.318291,37173500,3
2015-09-17,115.660004,116.489998,113.720001,113.919998,106.00135,64112600,3
2015-09-18,112.209999,114.300003,111.870003,113.449997,105.564041,74285300,3
2015-09-21,113.669998,115.370003,113.660004,115.209999,107.201698,50222000,3
2015-09-22,113.379997,114.18,112.519997,113.400002,105.517509,50346200,3
2015-09-23,113.629997,114.720001,113.300003,114.32,106.373558,35756700,3
2015-09-24,113.25,115.5,112.370003,115.0,107.006294,50219500,3
2015-09-25,116.440002,116.690002,114.019997,114.709999,106.736458,56151900,3
2015-09-28,113.849998,114.57,112.440002,112.440002,104.624237,52109000,3
2015-09-29,112.830002,113.510002,107.860001,109.059998,101.479179,73365400,3
2015-09-30,110.169998,111.540001,108.730003,110.300003,102.632996,66473000,3
2015-10-01,109.07,109.620003,107.309998,109.580002,101.963036,63929100,3
2015-10-02,108.010002,111.010002,107.550003,110.379997,102.707428,58019800,3
2015-10-05,109.879997,111.370003,109.07,110.779999,103.079636,52064700,3
2015-10-06,110.629997,111.739998,109.769997,111.309998,103.572777,48196800,3
2015-10-07,111.739998,111.769997,109.410004,110.779999,103.079636,46765600,3
2015-10-08,110.190002,110.190002,108.209999,109.5,101.888588,61979600,3
2015-10-09,110.0,112.279999,109.489998,112.120003,104.326485,52766100,3
2015-10-12,112.730003,112.75,111.440002,111.599998,103.842636,30467200,3
2015-10-13,110.82,112.449997,110.68,111.790001,104.019409,33049300,3
2015-10-14,111.290001,111.519997,109.559998,110.209999,102.549255,44462400,3
2015-10-15,110.93,112.099998,110.489998,111.860001,104.084564,37673500,3
2015-10-16,111.779999,112.0,110.529999,111.040001,103.321564,39232600,3
2015-10-19,110.800003,111.75,110.110001,111.730003,103.963593,29759200,3
2015-10-20,111.339996,114.169998,110.82,113.769997,105.861801,48967800,3
2015-10-21,114.0,115.580002,113.699997,113.760002,105.852493,41795200,3
2015-10-22,114.330002,115.5,114.099998,115.5,107.471558,41654100,3
2015-10-23,116.699997,119.230003,116.330002,119.080002,110.802673,59366900,3
2015-10-26,118.080002,118.129997,114.919998,115.279999,107.26683,66333800,3
2015-10-27,115.400002,116.540001,113.989998,114.550003,106.587563,69884400,3
2015-10-28,116.93,119.300003,116.059998,119.269997,110.979469,85551400,3
2015-10-29,118.699997,120.690002,118.269997,120.529999,112.151901,51227300,3
2015-10-30,120.989998,121.220001,119.449997,119.5,111.193504,49365300,3
2015-11-02,120.800003,121.360001,119.610001,121.18,112.756714,32203300,3
2015-11-03,120.790001,123.489998,120.699997,122.57,114.050095,45519000,3
2015-11-04,123.129997,123.82,121.620003,122.0,113.519714,44886100,3
2015-11-05,121.849998,122.690002,120.18,120.919998,112.996407,39552700,3
2015-11-06,121.110001,121.809998,120.620003,121.059998,113.127228,33042300,3
2015-11-09,120.959999,121.809998,120.050003,120.57,112.669365,33871400,3
2015-11-10,116.900002,118.07,116.059998,116.769997,109.11834,59127900,3
2015-11-11,116.370003,117.419998,115.209999,116.110001,108.501602,45218000,3
2015-11-12,116.260002,116.82,115.650002,115.720001,108.137138,32525600,3
2015-11-13,115.199997,115.57,112.269997,112.339996,104.97863,45812400,3
2015-11-16,111.379997,114.239998,111.0,114.18,106.698074,38106700,3
2015-11-17,114.919998,115.050003,113.32,113.690002,106.240173,27616900,3
2015-11-18,115.760002,117.489998,115.5,117.290001,109.604263,46674700,3
2015-11-19,117.639999,119.75,116.760002,118.779999,110.996635,43295800,3
2015-11-20,119.199997,119.919998,118.849998,119.300003,111.482559,34287100,3
2015-11-23,119.269997,119.730003,117.339996,117.75,110.034142,32482500,3
2015-11-24,117.330002,119.349998,117.120003,118.879997,111.090088,42803200,3
2015-11-25,119.209999,119.230003,117.919998,118.029999,110.295761,21388300,3
2015-11-27,118.290001,118.410004,117.599998,117.809998,110.09021,13046400,3
2015-11-30,117.989998,119.410004,117.75,118.300003,110.548103,39180300,3
2015-12-01,118.75,118.809998,116.860001,117.339996,109.650993,34852400,3
2015-12-02,117.339996,118.110001,116.080002,116.279999,108.660454,33386600,3
2015-12-03,116.550003,116.790001,114.220001,115.199997,107.65123,41569500,3
