Date,Open,High,Low,Close,Adj Close,Volume,Gics
2006-04-04,8.871428,8.888572,8.721429,8.738571,7.603441,232981000,3
2006-04-05,9.244286,9.601429,9.164286,9.601429,8.354213,558352200,3
2006-04-06,9.757143,10.292857,9.742857,10.177143,8.855142,665942200,3
2006-04-07,10.132857,10.172857,9.781428,9.97,8.674904,386309700,3
2006-04-10,10.041429,10.132857,9.778571,9.81,8.535692,225878800,3
2006-04-11,9.855714,9.9,9.581429,9.712857,8.451165,234829000,3
2006-04-12,9.715714,9.738571,9.471429,9.53,8.292062,184973600,3
2006-04-13,9.477143,9.634286,9.401428,9.495714,8.262229,183669500,3
2006-04-17,9.501429,9.548572,9.192857,9.258572,8.055893,180484500,3
2006-04-18,9.291429,9.495714,9.255714,9.46,8.231153,198711100,3
2006-04-19,9.545714,9.571428,9.352858,9.378572,8.160304,271508300,3
2006-04-20,9.93,10.0,9.457143,9.661428,8.406418,416745700,3
2006-04-21,9.741428,9.805715,9.495714,9.577143,8.333083,197246700,3
2006-04-24,9.55,9.56,9.357142,9.392858,8.172735,176757000,3
2006-04-25,9.422857,9.512857,9.365714,9.452857,8.224937,132265700,3
2006-04-26,9.521428,9.754286,9.485714,9.735714,8.471053,177721600,3
2006-04-27,9.675714,9.98,9.621428,9.908571,8.621454,211486800,3
2006-04-28,9.911428,10.185715,9.885715,10.055715,8.749485,190009400,3
2006-05-01,10.11,10.22,9.88,9.942857,8.651289,187595100,3
2006-05-02,10.021428,10.282857,10.015715,10.231428,8.902374,192915800,3
2006-05-03,10.261429,10.278571,10.025714,10.162857,8.84271,171747800,3
2006-05-04,10.174286,10.412857,10.065714,10.161428,8.841469,215105100,3
2006-05-05,10.265715,10.321428,10.164286,10.27,8.935935,140977900,3
2006-05-08,10.427143,10.542857,10.245714,10.27,8.935935,148712900,3
2006-05-09,10.26,10.365714,10.088572,10.147142,8.82904,132916700,3
2006-05-10,10.184286,10.19,9.944285,10.085714,8.775588,114972200,3
2006-05-11,10.112857,10.12,9.65,9.735714,8.471053,203172200,3
2006-05-12,9.692857,9.812857,9.551429,9.671429,8.41512,160443500,3
2006-05-15,9.624286,9.768572,9.588572,9.684286,8.426306,132294400,3
2006-05-16,9.728572,9.75,9.25,9.282857,8.077022,234185000,3
2006-05-17,9.244286,9.385715,9.152857,9.322857,8.111825,188548500,3
2006-05-18,9.382857,9.465714,9.017143,9.025714,7.853279,164610600,3
2006-05-19,9.037143,9.268572,8.974286,9.215714,8.018602,246466500,3
2006-05-22,9.124286,9.141429,8.967143,9.054286,7.878142,179743900,3
2006-05-23,9.265715,9.312857,9.0,9.021428,7.849553,173603500,3
2006-05-24,8.998571,9.092857,8.794286,9.048572,7.873172,229007800,3
2006-05-25,9.18,9.207143,9.041429,9.19,7.996226,115843000,3
2006-05-26,9.187143,9.222857,9.02,9.078571,7.899275,108237500,3
2006-05-30,9.041429,9.042857,8.745714,8.745714,7.609657,140850500,3
2006-05-31,8.822857,8.827143,8.384286,8.538571,7.429418,320244400,3
2006-06-01,8.55,8.897142,8.502857,8.881429,7.727742,235627000,3
2006-06-02,8.998571,9.014286,8.697143,8.808572,7.664347,171446800,3
2006-06-05,8.735714,8.735714,8.567142,8.571428,7.458006,151446400,3
2006-06-06,8.602858,8.661428,8.415714,8.531428,7.423203,181509300,3
2006-06-07,8.585714,8.628572,8.335714,8.365714,7.279015,187626600,3
2006-06-08,8.348572,8.704286,8.164286,8.68,7.552475,349370700,3
2006-06-09,8.74,8.794286,8.442857,8.462857,7.363541,193959500,3
2006-06-12,8.485714,8.532857,8.137143,8.142858,7.085111,179446400,3
2006-06-13,8.23,8.442857,8.194285,8.332857,7.250426,270160800,3
2006-06-14,8.325714,8.397142,8.098572,8.23,7.16093,219534000,3
2006-06-15,8.185715,8.534286,8.107142,8.482857,7.380939,297595900,3
2006-06-16,8.422857,8.455714,8.217143,8.222857,7.154716,209525400,3
2006-06-19,8.261429,8.311429,8.142858,8.171429,7.109967,176143800,3
2006-06-20,8.23,8.335714,8.184286,8.21,7.143529,168243600,3
2006-06-21,8.248571,8.387143,8.185715,8.265715,7.192006,215824000,3
2006-06-22,8.314285,8.535714,8.295714,8.511429,7.405802,241408300,3
2006-06-23,8.531428,8.595715,8.39,8.404285,7.312576,165050900,3
2006-06-26,8.452857,8.457143,8.338572,8.427143,7.332465,116634000,3
2006-06-27,8.441428,8.46,8.2,8.204286,7.138557,137652900,3
2006-06-28,8.184286,8.185715,7.915714,8.002857,6.963293,212676100,3
