Date,Open,High,Low,Close,Adj Close,Volume
2013-12-23,252.000000,259.420013,251.869995,255.869995,245.699707,869000
2013-12-24,255.460007,256.070007,252.259995,254.220001,244.115326,335000
2013-12-26,255.720001,258.260010,253.179993,255.300003,245.152405,436000
2013-12-27,256.160004,259.359985,256.000000,258.149994,247.889130,457100
2013-12-30,257.470001,260.600006,256.739990,260.049988,249.713593,468800
2013-12-31,260.989990,264.309998,260.500000,262.929993,252.479111,580800
2014-01-02,262.440002,262.679993,258.779999,262.339996,251.912582,547800
2014-01-03,263.100006,265.350006,262.359985,263.700012,253.218536,498000
2014-01-06,264.049988,264.079987,258.079987,258.290009,248.023560,668900
2014-01-07,254.990005,255.270004,251.669998,255.190002,245.046753,1290300
2014-01-08,256.019989,258.250000,255.000000,257.989990,247.735489,832900
2014-01-09,259.149994,263.309998,258.839996,258.970001,248.676529,611600
2014-01-10,258.940002,260.549988,257.140015,258.260010,247.994720,1020400
2014-01-13,256.950012,258.369995,249.610001,251.009995,241.032913,657600
2014-01-14,252.360001,255.830002,250.169998,255.820007,245.651749,469600
2014-01-15,256.350006,258.570007,253.300003,253.500000,243.423950,634000
2014-01-16,252.899994,256.420013,252.550003,254.960007,244.825928,523900
2014-01-17,255.330002,257.480011,253.429993,256.890015,246.679199,530400
2014-01-21,258.170013,259.010010,254.009995,254.729996,244.605057,598400
2014-01-22,254.600006,262.649994,254.229996,261.940002,251.528473,695300
2014-01-23,259.459991,263.359985,254.869995,255.940002,245.766937,791400
2014-01-24,253.440002,254.889999,249.110001,249.720001,239.794189,676900
2014-01-27,251.339996,251.339996,240.479996,241.960007,232.342636,1242500
2014-01-28,242.309998,246.369995,242.309998,245.889999,236.116425,676300
2014-01-29,241.610001,248.559998,241.360001,244.949997,235.213791,734400
2014-01-30,248.300003,249.910004,246.029999,248.949997,239.054779,659000
2014-01-31,244.820007,247.399994,239.000000,239.660004,230.134079,1202100
2014-02-03,240.000000,243.729996,233.759995,235.729996,226.360260,1719600
2014-02-04,236.110001,238.190002,235.429993,236.679993,227.272522,601400
2014-02-05,235.130005,237.449997,230.529999,234.199997,224.891037,1069600
2014-02-06,238.509995,258.769989,237.630005,258.549988,248.273148,1937300
2014-02-07,260.029999,270.600006,259.049988,265.079987,254.543640,1287600
2014-02-10,266.649994,268.070007,263.049988,268.000000,257.347626,921000
