Date,Open,High,Low,Close,Adj Close,Volume
2015-12-29,42.750000,43.310001,42.535000,43.134998,40.165016,2942000
2015-12-30,43.150002,43.395000,42.939999,43.064999,40.099838,3215800
2015-12-31,42.875000,43.119999,42.424999,42.439999,39.517872,1536400
2016-01-04,41.900002,42.075001,41.095001,41.755001,38.880028,3496800
2016-01-05,41.730000,41.945000,41.189999,41.400002,38.549484,2922600
2016-01-06,41.070000,41.560001,40.820000,41.205002,38.367912,4109800
2016-01-07,40.605000,40.939999,40.310001,40.540001,37.748703,2664200
2016-01-08,40.744999,41.525002,40.529999,41.029999,38.204956,4205800
2016-01-11,41.130001,41.474998,40.705002,41.310001,38.465679,3009800
2016-01-12,41.605000,41.910000,41.384998,41.865002,38.982468,2908400
2016-01-13,41.070000,41.380001,39.235001,39.325001,36.617352,5915800
2016-01-14,39.525002,39.830002,39.055000,39.115002,36.421806,3266600
2016-01-15,38.505001,39.509998,38.505001,39.465000,36.747707,3615400
2016-01-19,39.730000,40.070000,39.244999,39.480000,36.761673,2172400
2016-01-20,39.000000,39.395000,38.424999,39.259998,36.556828,2382400
2016-01-21,39.220001,39.895000,38.904999,39.605000,36.878075,2070000
2016-01-22,40.000000,40.660000,39.689999,40.535000,37.744038,2317400
2016-01-25,40.174999,40.290001,39.639999,39.724998,36.989799,2066200
2016-01-26,39.970001,40.369999,39.755001,40.154999,37.390202,2318800
2016-01-27,40.230000,40.830002,40.005001,40.255001,37.483318,1722800
2016-01-28,40.445000,40.974998,40.165001,40.794998,37.986134,2016000
2016-01-29,40.810001,42.009998,40.705002,42.000000,39.108162,2905400
2016-02-01,41.770000,42.549999,41.654999,42.535000,39.606331,3620200
2016-02-02,42.110001,43.000000,41.875000,42.889999,39.936890,4633800
2016-02-03,43.119999,43.645000,42.669998,43.535000,40.537479,3485000
2016-02-04,43.500000,43.814999,42.990002,43.369999,40.383835,2736800
2016-02-05,43.244999,43.680000,42.950001,43.450001,40.458324,2844200
2016-02-08,42.790001,43.735001,42.595001,43.625000,40.621273,3017000
2016-02-09,43.314999,44.419998,43.160000,44.244999,41.198589,2786400
